WS_HH, Ti_HH, Shear, WS_Eq, RSS, Power_mean, Power_std
18.4854, 27.9681, -0.266528, 18.7008, 0.0521697, 1448.64, 146.232
12.3915, 29.0629, 0.0490951, 12.3242, 0.0367737, 1307.7, 262.146
5.78752, 11.9203, -0.498515, 5.99618, 0.00169311, 230.397, 56.9578
12.5103, 24.1493, -0.330037, 12.675, 0.0231273, 1391.96, 176.53
17.6734, 5.75866, -0.379894, 18.0329, 0.00259297, 1490.61, 27.1958
14.5709, 36.5889, -0.20841, 14.7677, 0.0540696, 1374.03, 246.623
3.10933, 19.959, 0.403366, 3.10161, 0.0050684, 32.181, 8.97418
18.1526, 19.8349, 0.126891, 18.1041, 0.027072, 1470.16, 94.3111
8.49913, 26.9969, 0.465311, 8.52458, 0.0132277, 687.387, 378.372
11.7947, 39.4195, -0.371108, 11.9156, 0.0384416, 1156.17, 388.613
8.83243, 34.9741, -0.370425, 9.01106, 0.0240256, 770.683, 455.906
15.0518, 34.763, 0.216445, 15.1968, 0.172763, 1381.11, 236.96
6.19591, 22.2962, -0.134368, 6.24043, 0.0136763, 267.598, 113.814
13.8588, 27.6165, -0.321434, 14.1406, 0.0206548, 1425.83, 163.726
16.043, 38.6638, 0.246813, 16.2364, 0.252543, 1374.35, 254.071
18.3579, 23.0319, -0.232954, 18.5328, 0.0347906, 1466.59, 110.302
15.4958, 14.7912, -0.178993, 15.6675, 0.0248879, 1479.85, 59.2877
17.7552, 36.9667, 0.139091, 17.7093, 0.089747, 1375.43, 281.997
12.1383, 32.613, 0.284277, 12.0572, 0.0334238, 1241.65, 316.684
16.2224, 8.43114, 0.419709, 16.2368, 0.00542027, 1487.35, 36.6739
4.3361, 24.8322, -0.374864, 4.39244, 0.0153543, 95.2342, 52.809
12.0309, 34.7999, -0.23801, 12.0726, 0.0449441, 1221.7, 336.613
8.49779, 15.047, 0.268683, 8.4809, 0.00335854, 665.349, 219.794
4.31618, 30.2483, 0.100642, 4.27032, 0.0225326, 91.1428, 62.4151
9.12411, 36.9067, 0.282979, 9.11522, 0.0271516, 775.313, 472.366
13.1658, 8.69629, 0.0688725, 13.1666, 0.00147623, 1490.53, 29.2857
7.22489, 25.6989, -0.131166, 7.25631, 0.00770347, 436.069, 236.75
10.4064, 32.2624, 0.0100253, 10.3449, 0.0366613, 1025.06, 393.819
20.4701, 13.1948, 0.175112, 20.4142, 0.0149439, 1476.48, 70.2109
4.4322, 33.9805, 0.148302, 4.37974, 0.0284804, 100.37, 76.8619
14.599, 28.5731, -0.158047, 14.7453, 0.0215626, 1435.94, 154.144
4.72817, 35.0098, -0.350812, 4.76452, 0.0105904, 131.821, 103.922
11.5668, 28.8369, 0.458881, 11.5562, 0.0182588, 1224.31, 311.223
15.0214, 40.2982, -0.227241, 15.417, 0.312404, 1346.31, 288.653
12.2841, 31.2431, -0.410987, 12.5028, 0.0295425, 1302, 271.254
19.6937, 21.3884, 0.298724, 19.6522, 0.039385, 1465.8, 107.896
11.5113, 17.8572, 0.474078, 11.5258, 0.0107129, 1334.65, 199.141
19.0283, 21.1156, -0.391748, 19.4335, 0.0343779, 1467.82, 102.723
5.91825, 39.1627, -0.00995684, 5.95886, 0.0272001, 266.731, 209.507
3.50938, 7.22637, -0.354095, 3.57262, 0.000105751, 48.8285, 7.01828
13.895, 7.76602, 0.400474, 13.9211, 0.00130473, 1491.22, 26.398
9.45562, 15.9604, 0.0917281, 9.42228, 0.00838851, 903.276, 258.27
13.6166, 19.5611, 0.1625, 13.6269, 0.00843196, 1461.78, 98.9654
7.58503, 22.239, -0.45423, 7.79089, 0.00835477, 522.151, 242.262
14.3973, 7.10089, 0.361097, 14.4227, 0.00537795, 1490.05, 27.7595
13.0196, 26.2236, 0.0787102, 13.0503, 0.0154498, 1386.33, 208.221
18.1471, 19.5576, -0.413315, 18.5687, 0.028522, 1471.03, 91.6131
13.0514, 6.96793, 0.241593, 13.0387, 0.000956823, 1492.23, 23.5803
4.1488, 38.0516, 0.226392, 4.16003, 0.00690591, 87.3059, 57.5677
9.00833, 33.3024, 0.458033, 9.03985, 0.0255327, 775.766, 451.101
11.4053, 33.0344, -0.365331, 11.5554, 0.0319776, 1187.26, 348.285
16.3408, 21.7149, 0.220943, 16.2947, 0.030274, 1462.61, 104.442
8.74225, 8.80618, -0.0463837, 8.75378, 0.00128438, 725.988, 139.87
17.112, 10.3086, -0.0475165, 17.1311, 0.00745251, 1484.11, 46.9391
18.1556, 34.6733, -0.172896, 18.2711, 0.0767304, 1402.36, 242.637
12.6626, 36.7686, 0.169458, 12.5439, 0.0524231, 1240.09, 332.744
8.59563, 33.3887, -0.18244, 8.65627, 0.0165254, 718.799, 441.924
9.1214, 5.39531, -0.125413, 9.15625, 0.00102708, 823.201, 78.6674
12.7131, 17.1103, -0.195943, 12.85, 0.00560636, 1455.6, 101.67
8.7754, 38.633, 0.324127, 8.7785, 0.0307302, 716.881, 476.32
12.03, 23.835, 0.0608079, 11.9777, 0.0243551, 1331.13, 226.664
13.8635, 15.7645, 0.489816, 13.9491, 0.00552356, 1480.25, 58.9118
7.3402, 36.7656, -0.412502, 7.52119, 0.0221269, 500.711, 370.768
10.8285, 32.9295, 0.127193, 10.7441, 0.0377569, 1085.14, 389.095
7.08073, 39.3984, 0.0532572, 7.07999, 0.018899, 431.575, 352.189
8.68643, 27.2324, 0.402742, 8.69364, 0.012938, 725.787, 393.805
9.88956, 7.40011, 0.252832, 9.86244, 0.00207254, 1022.33, 134.921
5.89964, 19.3319, -0.107007, 5.95989, 0.00478397, 237.117, 95.414
22.4882, 5.91488, 0.342894, 22.4666, 0.00369073, 1487.81, 34.8002
9.43595, 15.2276, -0.0124538, 9.42298, 0.00773206, 903.941, 247.212
19.1073, 13.1085, -0.281642, 19.3523, 0.0134077, 1478.35, 65.2366
3.18446, 31.8616, 0.339359, 3.16931, 0.0104797, 35.6287, 15.4737
5.58594, 6.65418, 0.0960604, 5.5896, 0.000461354, 188.885, 27.0182
16.5882, 24.7892, -0.474598, 17.0743, 0.0449576, 1456.02, 122.374
5.4864, 19.2697, -0.25785, 5.58821, 0.0045663, 194.393, 77.2792
15.5029, 28.4244, -0.188559, 15.7519, 0.105165, 1441.51, 147.473
10.7575, 7.3505, 0.20792, 10.7253, 0.00230746, 1294.61, 141.785
20.8857, 12.5027, -0.251248, 21.1117, 0.0134215, 1477.42, 67.5462
4.38239, 27.6787, 0.250536, 4.33736, 0.0176529, 94.0179, 59.0201
14.2528, 6.15789, 0.492724, 14.319, 0.000854763, 1492.87, 21.2055
14.1506, 18.1685, -0.31012, 14.4066, 0.00734577, 1478.89, 64.9974
17.1369, 26.8252, 0.234129, 17.0875, 0.0485369, 1441.31, 155.411
6.43215, 19.2646, -0.340214, 6.56124, 0.0101983, 305.846, 111.899
3.15282, 35.748, 0.00709956, 3.15911, 0.00690892, 40.1744, 25.702
15.2994, 36.9267, 0.199178, 15.4641, 0.205492, 1370.5, 254.103
17.7489, 12.1614, 0.0492375, 17.7237, 0.0106388, 1480.86, 57.0748
3.85736, 22.7307, -0.458956, 3.96537, 0.000949328, 69.3025, 28.3986
14.2542, 39.0658, -0.194277, 14.4362, 0.0718045, 1335.14, 288.566
11.7458, 22.0889, 0.317919, 11.7022, 0.0177954, 1315.3, 229.752
13.5852, 36.195, -0.0759189, 13.6807, 0.0418335, 1324.39, 290.389
12.5633, 13.4692, -0.175372, 12.6298, 0.00891646, 1476.29, 59.4417
5.43593, 20.0703, -0.171587, 5.51103, 0.00487926, 187.731, 77.8067
11.1519, 34.9599, 0.0230545, 11.0709, 0.0473017, 1112.3, 392.641
14.7889, 33.9228, -0.346085, 15.2341, 0.192355, 1396.27, 214.57
16.905, 18.6145, -0.163018, 17.0022, 0.021518, 1473.76, 83.5845
16.1318, 36.6944, -0.266022, 16.5396, 0.24716, 1402.28, 215.924
9.81361, 24.5133, 0.369975, 9.78313, 0.0155311, 960.533, 347.549
14.1288, 16.0425, 0.042137, 14.1516, 0.00564878, 1481.85, 57.0867
15.6688, 21.0981, -0.473828, 16.224, 0.0601113, 1470.62, 86.5479
18.7875, 24.4785, -0.115534, 18.8498, 0.0381302, 1463.72, 119.748
4.53223, 18.7328, -0.265979, 4.5624, 0.00955686, 104.939, 44.2251
7.75919, 35.2279, -0.0848611, 7.78165, 0.0152644, 554.04, 392.154
4.28273, 19.3412, 0.261108, 4.24866, 0.00867738, 85.2427, 37.3512
7.03288, 37.0349, -0.141938, 7.0538, 0.0566792, 410.466, 303.656
10.3411, 13.3902, 0.263662, 10.307, 0.00659906, 1141.13, 233.684
4.92816, 38.4315, -0.318103, 4.95911, 0.0442545, 147.629, 125.909
9.71246, 31.0299, -0.340675, 9.82658, 0.0253829, 935.906, 391.909
14.7791, 32.1753, 0.408788, 14.8616, 0.0368469, 1409.11, 198.944
8.38728, 25.1881, -0.263135, 8.48486, 0.00989971, 686.015, 357.605
19.8995, 24.1385, 0.345783, 19.8736, 0.0551811, 1462.33, 122.177
4.89387, 38.9565, -0.370287, 4.94451, 0.0434329, 146.197, 125.953
15.0595, 20.7275, -0.384162, 15.4671, 0.0524327, 1470.5, 86.8833
19.4177, 28.1497, 0.261685, 19.3635, 0.0651808, 1449.15, 148.241
15.8716, 35.0837, 0.071619, 16.0308, 0.178644, 1399.65, 215.864
10.9279, 39.2075, -0.201345, 10.9121, 0.0543084, 1051.47, 430.168
4.59362, 31.932, 0.309266, 4.54874, 0.0082292, 113.41, 83.3569
14.8985, 22.9952, 0.308597, 14.9835, 0.0643049, 1457.5, 114.195
8.23217, 20.6748, -0.220522, 8.30629, 0.00642857, 638.491, 283.055
15.5221, 19.8865, 0.130901, 15.5772, 0.0460663, 1470.59, 86.0997
11.2068, 21.2189, -0.129281, 11.2272, 0.0178069, 1266.57, 256.675
13.5524, 24.6042, 0.405486, 13.6157, 0.0149249, 1425.51, 161.325
7.57979, 18.4172, 0.078577, 7.56625, 0.00422363, 480.914, 191.756
13.8001, 15.4689, 0.0868807, 13.8112, 0.00512628, 1481.1, 56.9951
22.34, 7.51085, -0.0593521, 22.3752, 0.00541108, 1484.88, 43.8037
4.80555, 25.677, 0.0312042, 4.77225, 0.00469525, 126.574, 75.1415
19.9881, 14.3063, 0.085245, 19.9467, 0.016423, 1475.26, 74.4909
13.7603, 36.5422, 0.165116, 13.7892, 0.0444711, 1325.25, 291.968
10.9554, 18.946, -0.242608, 11.0447, 0.0136081, 1260.46, 247.664
11.4969, 32.6855, 0.183515, 11.408, 0.0376464, 1173, 355.481
18.4213, 5.29276, -0.125787, 18.4991, 0.002243, 1490.92, 26.1024
9.60209, 10.2299, -0.111559, 9.62788, 0.00374939, 958.569, 175.91
4.78002, 17.5826, -0.271059, 4.82051, 0.001826, 124.574, 50.1513
10.8301, 39.4134, 0.0324585, 10.7202, 0.0599883, 1024.05, 437.78
22.9018, 9.28155, 0.24307, 22.8462, 0.00883521, 1481.16, 54.8717
13.0496, 24.805, 0.0433106, 13.0864, 0.0134586, 1402.39, 187.921
15.2831, 39.3638, -0.371598, 15.8441, 0.363102, 1370.55, 258.153
14.8924, 16.0711, -0.0192348, 14.9688, 0.0279174, 1477.88, 64.524
18.1339, 13.3189, 0.10605, 18.0922, 0.0130385, 1478.76, 63.6156
10.8692, 36.7599, -0.335868, 10.9669, 0.0373316, 1081.58, 408.805
5.59747, 40.3875, -0.342403, 5.63393, 0.00462874, 224.945, 244.994
6.36641, 11.4233, -0.402925, 6.52186, 0.0033948, 295.159, 62.9579
13.4016, 30.4397, 0.32445, 13.4464, 0.0256041, 1367.17, 238.628
10.2555, 34.1955, -0.246906, 10.2971, 0.0359858, 1001.07, 406.787
8.24489, 23.1384, 0.123135, 8.22545, 0.00721495, 628.302, 314.946
16.5632, 9.92995, -0.374637, 16.8925, 0.00698208, 1485.25, 43.7924
9.71721, 32.5701, -0.0868185, 9.68601, 0.0341148, 906.557, 405.699
4.3218, 26.3772, 0.225086, 4.27799, 0.0161261, 89.7139, 53.7216
10.3062, 24.37, -0.270739, 10.3968, 0.0193306, 1089.34, 330.762
7.85907, 8.8709, -0.436302, 8.05866, 0.00133748, 557.872, 104.814
14.1139, 27.4764, -0.381498, 14.4692, 0.0225239, 1437.99, 146.609
17.5325, 7.13635, 0.0561965, 17.5074, 0.0038286, 1488.48, 33.2931
18.9727, 23.8145, 0.11087, 18.9214, 0.0388096, 1464.57, 117.538
7.87767, 29.675, -0.102941, 7.90253, 0.0111781, 572.663, 357.579
5.34783, 20.2796, -0.250101, 5.37883, 0.000619239, 173.252, 88.8773
8.48516, 28.8126, 0.0313246, 8.47618, 0.011488, 687.898, 395.555
12.1992, 13.8955, 0.353696, 12.1766, 0.00846652, 1450.02, 91.1198
11.542, 11.7143, 0.29398, 11.5109, 0.00595212, 1406.32, 123.45
5.4845, 11.4973, -0.146361, 5.53709, 0.00139886, 185.123, 45.0346
8.93064, 15.2332, -0.0142836, 8.93292, 0.00369687, 782.527, 261.168
7.99465, 6.97561, -0.328506, 8.12547, 0.000804406, 574.662, 85.7039
8.69642, 12.8879, 0.108707, 8.67876, 0.00256127, 712.503, 201.745
7.92949, 40.2987, -0.342011, 8.08099, 0.0269739, 600.564, 444.01
17.3804, 13.5804, -0.254126, 17.5717, 0.0128444, 1479.45, 62.245
10.5579, 13.1335, 0.00609501, 10.5418, 0.00683864, 1207.06, 218.951
16.9015, 31.3677, -0.0924613, 16.9429, 0.0522977, 1412.04, 217.986
9.81189, 34.4228, -0.333171, 9.90836, 0.0306611, 932.419, 414.255
14.4721, 28.4274, 0.207346, 14.4959, 0.021937, 1427.34, 166.258
11.9884, 32.2665, 0.347562, 11.9255, 0.0277152, 1230.97, 320.662
4.27062, 10.3565, 0.357171, 4.2545, 0.00252699, 83.0711, 19.2225
12.5216, 21.3245, 0.442274, 12.5182, 0.0157862, 1403.52, 158.748
5.18254, 20.5529, -0.0187067, 5.15862, 0.000510011, 154.026, 81.063
16.2256, 39.8848, 0.000488456, 16.4623, 0.265571, 1372.13, 260.585
12.8286, 39.5575, -0.214392, 12.8198, 0.0636298, 1230.79, 349.07
18.7792, 38.2103, 0.142597, 18.7314, 0.106053, 1378.6, 285.645
9.86091, 25.7453, -0.4821, 10.1154, 0.0163905, 1015.88, 347.177
4.81657, 26.3308, -0.352368, 4.87194, 0.00477729, 133.499, 79.8878
4.56352, 26.2647, -0.219181, 4.57466, 0.00453828, 111.48, 67.2533
11.4901, 32.1631, 0.321983, 11.4224, 0.0282701, 1178.41, 350.055
11.5085, 38.8235, 0.370103, 11.4287, 0.0230714, 1111.21, 407.715
7.78288, 33.7853, 0.118158, 7.76748, 0.0145885, 550.584, 382.129
19.5688, 20.0862, -0.243563, 19.7687, 0.0295102, 1468.05, 100.794
3.9109, 23.5155, 0.149332, 3.90332, 0.00106305, 67.7168, 29.3089
9.39357, 25.2893, -0.247221, 9.45926, 0.018568, 892.423, 356.235
9.92961, 29.8257, 0.358795, 9.88461, 0.0203863, 955.4, 385.18
22.0311, 13.42, -0.100661, 22.0968, 0.0158944, 1474.64, 75.8731
16.6629, 11.619, 0.322335, 16.638, 0.0100252, 1482.58, 51.6143
17.7784, 25.8502, -0.239054, 17.9544, 0.0415144, 1454.65, 129.731
3.9297, 14.3908, -0.130158, 3.94649, 0.00040985, 67.5524, 19.0055
18.0825, 38.7225, -0.248522, 18.2995, 0.129149, 1372.93, 292.468
6.79538, 34.4406, -0.00348959, 6.7906, 0.0448225, 362.27, 247.28
5.74165, 36.7363, 0.112182, 5.77877, 0.0220326, 239.069, 175.651
5.44313, 38.8797, -0.452422, 5.53391, 0.00332436, 208.525, 216.058
4.21257, 38.7539, 0.179748, 4.22497, 0.00798311, 91.7058, 61.8116
11.5896, 24.7422, 0.24987, 11.5297, 0.0223602, 1266.97, 271.058
4.31179, 31.5817, 0.173074, 4.26223, 0.0234496, 91.2021, 65.0653
13.4113, 27.4407, -0.137327, 13.5327, 0.0175371, 1403.24, 192.271
6.80253, 20.7925, 0.415819, 6.80971, 0.00509768, 349.53, 155.304
8.0217, 19.2487, -0.166285, 8.07034, 0.0052723, 583.798, 241.778
4.78412, 23.9094, 0.323366, 4.75281, 0.00348325, 123.055, 68.1285
9.98281, 31.1671, 0.344884, 9.93063, 0.0220661, 956.842, 393.926
23.3653, 8.32946, -0.0177405, 23.3712, 0.00693905, 1482.64, 50.322
5.8068, 15.2713, 0.373454, 5.83855, 0.00324925, 217.653, 70.1969
7.31548, 9.89821, 0.0464589, 7.30746, 0.00126886, 423.659, 91.0291
10.1002, 20.2874, 0.281871, 10.0591, 0.0131023, 1042.92, 307.835
17.209, 13.5357, 0.114983, 17.1678, 0.012735, 1479.49, 61.7762
18.2909, 27.7136, -0.146982, 18.3771, 0.0463552, 1446.89, 148.442
11.0939, 12.0741, 0.292364, 11.0631, 0.00596428, 1329.83, 173.745
13.9812, 19.0364, 0.27877, 13.9979, 0.00830152, 1469.98, 83.6604
8.55191, 36.0379, 0.294999, 8.54482, 0.0229496, 690.516, 457.002
17.3784, 26.6838, 0.39803, 17.3815, 0.0661235, 1444.82, 147.554
8.62648, 33.1249, -0.268615, 8.73223, 0.017706, 731.781, 441.393
15.6893, 26.6438, -0.309279, 16.0515, 0.0959315, 1454.45, 125.875
14.4073, 26.1311, -0.321042, 14.7548, 0.0839924, 1438.79, 142.615
14.1537, 25.7487, -0.274449, 14.3894, 0.0166294, 1446.3, 132.735
16.7134, 6.08949, -0.181136, 16.8282, 0.00266782, 1490.57, 27.2118
14.7185, 17.816, 0.0998264, 14.7676, 0.0343445, 1473.98, 75.783
11.0241, 10.61, 0.410607, 11.0233, 0.00449684, 1331.37, 161.794
17.5903, 29.6076, 0.160181, 17.5355, 0.0551628, 1428.44, 185.69
6.40301, 20.1653, 0.323139, 6.40622, 0.0116678, 286.713, 111.773
6.80017, 18.1338, 0.463586, 6.81802, 0.0039538, 346.402, 134.63
20.8269, 13.8895, 0.491408, 20.8958, 0.021247, 1475.16, 73.8278
4.52809, 21.1922, -0.0997161, 4.51545, 0.0122206, 103.288, 49.5901
11.8633, 9.67333, -0.0756365, 11.8799, 0.00449277, 1469.76, 58.1046
17.6163, 38.7728, -0.237414, 17.8165, 0.121659, 1364.54, 299.623
10.9115, 15.822, -0.206573, 10.9831, 0.00989185, 1280.66, 219.175
7.13719, 5.95667, -0.0488738, 7.14722, 0.000471821, 394.206, 50.6413
8.73218, 36.7165, 0.0386728, 8.72608, 0.0209504, 721.376, 465.874
5.83967, 37.9458, 0.0744962, 5.8751, 0.0242513, 253.422, 192.716
4.606, 37.1807, 0.122827, 4.54465, 0.0160083, 117.865, 100.065
5.49159, 32.1076, -0.125323, 5.47013, 0.00237615, 195.534, 167.947
4.80875, 12.9736, -0.257388, 4.85094, 0.000957868, 125.053, 37.0116
8.20651, 31.5814, 0.246899, 8.18936, 0.0146394, 627.258, 397.188
15.1612, 26.3082, 0.124212, 15.2487, 0.0830366, 1443.22, 140.55
4.73356, 15.2274, 0.366043, 4.71783, 0.00114177, 115.475, 40.8114
15.3682, 23.0432, -0.0677939, 15.5023, 0.0618099, 1462.78, 106.435
6.62431, 22.0767, 0.0156229, 6.63533, 0.0147379, 322.517, 138.871
11.5376, 23.8825, -0.153949, 11.5655, 0.0227949, 1282.95, 258.105
20.3133, 20.0519, 0.203922, 20.2538, 0.0328777, 1466.56, 104.087
14.0783, 32.439, 0.416474, 14.1621, 0.0361399, 1384.32, 228.814
14.8749, 37.887, -0.244025, 15.2523, 0.25248, 1364.76, 262.247
22.2346, 8.38156, -0.0349672, 22.2516, 0.00664975, 1483.29, 48.6601
3.69391, 34.5585, -0.269314, 3.75405, 0.00266114, 62.9078, 36.5227
6.65348, 12.4528, 0.195831, 6.64732, 0.00446545, 316.826, 76.4241
7.73135, 16.8436, 0.269545, 7.71576, 0.00371009, 504.526, 184.84
14.8193, 37.9263, -0.369372, 15.1993, 0.0995423, 1379.83, 241.386
12.9024, 27.0903, 0.077368, 12.9344, 0.0165714, 1369.94, 225.356
21.1626, 10.1065, -0.19931, 21.3272, 0.00904551, 1481.15, 55.5704
3.28173, 39.0993, 0.216174, 3.26068, 0.0146951, 39.8567, 21.3402
19.5684, 10.6013, -0.150336, 19.671, 0.00905816, 1481.53, 54.5663
6.43453, 24.4126, 0.308992, 6.43511, 0.0178511, 294.561, 139.665
17.4609, 30.553, 0.126385, 17.4099, 0.0559175, 1420.51, 201.715
7.09128, 27.2213, -0.313686, 7.19947, 0.00965767, 425.522, 240.691
15.8474, 23.4355, 0.293293, 15.9327, 0.0713376, 1462.27, 109.51
14.6433, 13.9513, 0.20675, 14.6692, 0.021004, 1481.17, 55.3368
6.45545, 29.8859, 0.141217, 6.44595, 0.0290697, 303.524, 177.095
8.05084, 12.2919, -0.328128, 8.18205, 0.00247265, 592.097, 155.92
6.30933, 13.3006, 0.457268, 6.33239, 0.00478528, 270.918, 68.6238
3.63094, 37.932, -0.380997, 3.73216, 0.00557206, 61.9168, 38.7934
18.6125, 37.66, 0.390247, 18.6408, 0.243485, 1383.59, 274.022
5.35538, 12.3018, 0.240605, 5.36864, 0.00171762, 168.803, 44.0798
4.11603, 7.74806, -0.0134012, 4.10789, 0.00145772, 75.0729, 12.9255
15.3945, 36.6368, 0.359279, 15.6003, 0.233376, 1375.29, 247.704
5.60881, 25.1518, -0.325296, 5.74943, 0.00940913, 216.683, 109.893
9.37452, 36.5879, 0.227152, 9.35748, 0.0263067, 814.107, 473.477
13.2998, 31.8047, 0.42456, 13.3829, 0.0317332, 1349.24, 258.505
6.84324, 14.7992, 0.144074, 6.82693, 0.00247868, 349.139, 111.441
5.52224, 8.3256, -0.141312, 5.56742, 0.000705778, 186.991, 33.1463
21.3222, 13.5979, 0.286268, 21.2775, 0.0175253, 1474.97, 74.5946
17.4072, 6.08728, 0.284715, 17.3734, 0.0029132, 1490.12, 28.2417
6.01518, 33.6525, 0.377209, 6.07582, 0.024418, 269.21, 181.08
14.5106, 20.5153, -0.0208427, 14.6062, 0.045121, 1465.39, 95.7758
13.9917, 22.1836, 0.27549, 14.0137, 0.0117011, 1455.31, 114.467
4.94009, 33.4042, 0.139035, 4.88368, 0.0115391, 141.982, 108.6
3.83662, 26.5887, 0.218902, 3.83122, 0.00138569, 64.8191, 30.8994
5.41107, 13.8162, 0.30301, 5.43125, 0.0023117, 174.998, 51.1434
6.2609, 36.932, 0.362773, 6.31489, 0.0327059, 309.237, 228.498
3.24689, 20.2639, -0.317812, 3.30236, 0.00169107, 40.8582, 16.9025
14.8409, 8.99958, -0.459415, 15.2899, 0.00903792, 1487.72, 34.7271
17.1846, 7.75924, -0.291516, 17.4176, 0.00443551, 1487.86, 35.5356
3.97397, 23.4214, -0.32616, 4.0401, 0.000975325, 74.2984, 31.6435
19.3702, 27.0484, 0.0360723, 19.3373, 0.0473861, 1453.84, 138.712
18.5213, 5.24518, 0.281659, 18.4852, 0.00231765, 1490.88, 25.9206
23.3955, 5.3961, 0.323614, 23.3649, 0.00318996, 1488.51, 32.7468
9.19981, 33.4318, 0.290135, 9.18686, 0.020967, 802.586, 453.882
5.38886, 23.7983, -0.293237, 5.43049, 0.000948663, 180.768, 110.529
9.11641, 36.9251, -0.268955, 9.23189, 0.0240553, 797.807, 470.451
19.7091, 6.32298, 0.141549, 19.6613, 0.00346747, 1488.44, 33.2097
15.4873, 19.7176, -0.281728, 15.7778, 0.0464909, 1472.22, 81.546
20.4727, 10.869, -0.0115148, 20.4731, 0.00996582, 1480.3, 58.2901
3.25075, 12.5961, -0.00576866, 3.25533, 0.000579035, 38.042, 10.5515
21.4872, 10.7025, 0.229691, 21.4323, 0.0108042, 1479.66, 59.7167
18.2097, 6.42704, -0.0114461, 18.2118, 0.00323649, 1489.17, 31.2085
17.453, 27.4737, -0.00327473, 17.4417, 0.0426915, 1440.73, 158.561
15.5345, 21.615, -0.413216, 15.9979, 0.060699, 1469.34, 90.6264
9.69128, 26.81, 0.123592, 9.6336, 0.0222765, 924.363, 367.138
17.9891, 27.7687, -0.0266279, 17.9887, 0.0447784, 1443.19, 154.565
11.1038, 23.7207, 0.16251, 11.0447, 0.0209398, 1213.65, 296.337
16.5829, 38.0951, -0.347909, 17.1241, 0.327018, 1403.11, 218.036
9.48128, 7.25199, 0.00377357, 9.47382, 0.00191445, 912.641, 118.023
20.0298, 16.2347, -0.271299, 20.2717, 0.0208692, 1472.68, 83.5899
10.5241, 22.9231, 0.226907, 10.4709, 0.0176762, 1114.75, 317.632
14.3837, 20.0952, 0.404648, 14.44, 0.00979269, 1470.94, 83.4603
16.7743, 19.9714, 0.473693, 16.8192, 0.0358126, 1471.93, 89.7981
9.74065, 31.6393, 0.0280503, 9.68086, 0.0322021, 911.176, 399.632
7.43824, 31.2348, -0.413266, 7.61478, 0.0157564, 508.923, 326.154
7.05056, 6.87417, 0.386576, 7.05228, 0.00058452, 374.645, 55.8287
21.5116, 9.79276, -0.0896874, 21.5682, 0.00861289, 1481.32, 54.9299
5.68715, 27.45, 0.41572, 5.74791, 0.0142812, 219.022, 121.86
9.16054, 39.9727, -0.116615, 9.20187, 0.0279702, 776.167, 488.092
7.77098, 30.3831, 0.450491, 7.79257, 0.0153158, 544.142, 350.326
16.7099, 7.57926, -0.126494, 16.7801, 0.00405667, 1488.4, 33.799
6.68164, 14.4132, -0.43712, 6.86828, 0.00578095, 345.297, 94.2855
11.8622, 19.3851, -0.403848, 12.0995, 0.0143776, 1391.31, 162.336
10.8384, 26.3324, -0.0402619, 10.8096, 0.0258521, 1152.61, 332.661
17.5089, 24.6997, 0.296944, 17.4713, 0.0459804, 1456.1, 123.935
5.22794, 23.5713, 0.0650596, 5.19046, 0.000690568, 159.07, 97.6384
7.25803, 28.5551, -0.418376, 7.43227, 0.0126477, 467.439, 274.725
16.1242, 36.0401, 0.00290169, 16.3161, 0.195772, 1398.63, 219.528
12.6945, 11.0152, -0.462594, 13.0749, 0.0023187, 1488.09, 37.0059
5.53191, 20.0685, 0.313925, 5.56508, 0.0056259, 192.549, 80.3475
13.5939, 7.71608, 0.400707, 13.6196, 0.00125509, 1491.34, 26.0691
14.5086, 33.7922, -0.384585, 14.8914, 0.0535446, 1404.53, 203.321
8.98219, 29.7273, -0.337582, 9.13538, 0.016518, 811.747, 426.727
17.2269, 20.0493, 0.256287, 17.1828, 0.0284997, 1471.56, 91.8654
17.5439, 19.9256, -0.196301, 17.6751, 0.025376, 1471.29, 91.8256
11.255, 37.752, -0.0455772, 11.1758, 0.0577026, 1098.01, 410.852
12.9324, 22.7972, 0.440943, 13.005, 0.0118065, 1412.46, 171.997
8.17759, 37.2136, -0.421893, 8.38553, 0.0276031, 657.114, 443.544
11.0766, 33.448, -0.149128, 11.0677, 0.041238, 1127.08, 379.339
16.8479, 22.5358, -0.475799, 17.3419, 0.0369482, 1467.71, 101.029
16.5707, 27.7111, 0.138157, 16.5224, 0.0444161, 1430.47, 177.498
10.8135, 24.3686, 0.191342, 10.7543, 0.0208508, 1157.99, 318.531
17.9771, 32.8694, 0.429292, 18.0085, 0.150821, 1412.96, 219.023
5.75433, 19.6619, 0.166226, 5.78024, 0.00509378, 216.486, 88.9847
12.0053, 36.2317, -0.192558, 12.0069, 0.0513476, 1199.24, 354.673
6.02093, 30.9299, -0.28655, 6.15957, 0.0172703, 275.788, 169.429
3.03228, 11.1366, -0.213798, 3.06134, 0.000637207, 30.9512, 6.75684
9.45484, 22.2926, 0.387227, 9.4333, 0.0126543, 891.516, 329.994
18.8285, 6.00585, 0.074374, 18.7965, 0.00296154, 1489.45, 30.2819
4.13955, 21.0833, -0.0386664, 4.11809, 0.0106994, 78.3994, 37.3944
3.51547, 7.67792, 0.425271, 3.51897, 0.000126268, 46.6175, 7.2273
